Parcel,XCoord,YCoord,Total_Assessment
70929214181,801505.0015,477084.7458,351900
70929215014,801684.3219,477064.0746,307100
70929215022,801683.8254,476983.8205,351400
70929215030,801702.9825,476902.5091,336400
70929215048,801698.5855,476829.4413,366900
70929215056,801684.9415,476762.5886,351800
70929215064,801684.2291,476695.7889,330500
70929215072,801684.0691,476628.25399999996,409100
70929215080,801690.8963,476561.7322,310200
70929215098,801690.3118,476496.0091,282300
70929215105,801690.4931,476429.4362,317400
70929215113,801679.1154,476365.1476,339500
70929215121,801643.9812,476290.0046,290000
70929215139,801677.292,476209.3354,275300
70929215147,801698.9765,476128.0428,239000
70929215155,801826.8595,476142.1355,392800
70929215163,801829.5442,476298.6581,274100
70929215171,801837.4845,476365.402,409700
70929215189,801837.4134,476429.2007,273300
70929215197,801836.5183,476499.8826,271600
70929215204,801837.2284,476565.4759,237000
70929215212,801829.9761,476660.4914,394100
70929215220,801830.6028,476761.4612,529500
70929215238,801844.1019,476827.825,318300
70929215246,801849.0514,476896.1005,314100
70929215254,801829.6665,476990.854,391300
70929215262,801832.5658,477079.9912,310500
70929215270,801829.32,476224.8186,408100
70929216012,802169.6139,477094.6385,367500
70929216020,802031.7237,477094.9812,390700
70929216038,802031.9948,477022.375,351300
70929216046,802032.0809999999,476949.3451,389400
70929216054,802032.3999,476876.4625,345200
70929216062,802032.5795,476803.531,306900
70929216070,802032.8423,476731.0854,296300
70929216088,802033.113,476658.5295,286300
70929216096,802033.2732,476586.4219,263600
70929216103,802033.8798,476503.9827,264700
70929216111,802033.9325,476431.3629,323500
70929216129,802034.041,476357.855,264900
70929216137,802034.1348,476283.4479,284600
70929216145,802034.0985,476209.0779,336500
70929216153,802034.4008,476135.508,318800
70929216161,802171.2546,476135.5351,319600
70929216179,802170.9697,476208.8553,285500
70929216187,802171.0237,476282.7751,276500
70929216195,802170.9462,476357.2074,325000
70929216202,802170.8547,476430.7391,308100
70929216210,802170.8193,476503.5095,246000
70929216228,802169.6738,476585.6767,254900
70929216236,802169.7258,476657.81,256000
70929216244,802169.6669,476730.4918,347200
70929216252,802169.6152,476802.8373,380400
70929216260,802169.6506,476875.7434,373300
70929216278,802169.5428,476948.5011,356700
70929216286,802169.6727,477021.6071,310400
70929217010,802503.3521,477089.3621,320000
70929217028,802366.7084,477057.4563,401800
70929217036,802366.5071,476879.2572,281700
70929217044,802367.4515,476802.8011,280900
70929217052,802367.6766,476730.7674,326300
70929217060,802367.7821,476658.4966,339200
70929217078,802367.9902,476586.0639,283500
70929217086,802367.3679,476503.3773,247900
70929217094,802367.7111,476431.2577,244400
70929217101,802368.0069,476357.3749,329900
70929217119,802368.3293,476282.5805,271100
70929217127,802351.0554,476172.2706,310000
70929217135,802453.0297,476172.0335,310500
70929217143,802538.5237,476172.0348,377200
70929217151,802505.4352,476282.2534,309200
70929217169,802505.1974,476356.9478,260400
70929217177,802504.9849,476430.8048,249400
70929217185,802504.7244,476502.8739,293200
70929217193,802505.0107,476585.5108,327800
70929217200,802504.7458,476657.7184,331500
70929217218,802504.5824,476730.039,244400
70929217226,802504.3026,476802.3475,324000
70929217234,802503.4083,476873.9544,291500
70929217242,802503.3075,476946.9726,359800
70929217250,802503.3737,477016.9936,312800
70929217268,802366.694,476952.3798,436600
70929218018,802523.2356,475243.8954,401200
70929218026,802504.3267,475378.852,283800
70929218034,802504.5675,475490.4164,349400
70929218042,802504.7014,475563.211,257000
70929218050,802505.0140000001,475634.5727,275600
70929218068,802504.8263,475707.7044,303000
70929218076,802505.0518,475779.8495,328000
70929218084,802505.3476,475852.7806,282500
70929218092,802505.3718,475927.5389,314300
70929218109,802505.4774,476001.7344,276000
70929218117,802368.4,476001.941,342700
70929218125,802368.3334,475927.6467,264900
70929218133,802368.3498,475853.2635,237100
70929218141,802368.0909,475780.5556,278400
70929218159,802367.9058,475707.8116,387600
70929218167,802368.1293,475634.8041,277900
70929218175,802367.8549,475565.5165,282300
70929218183,802367.7592,475492.725,321900
70929218191,802367.6753,475415.8568,277400
70929218208,802367.4736,475341.8736,322200
70929218216,802343.3829999999,475244.8634,293900
70929218224,802430.1836,475244.4137,283000
70929219016,802170.4029,476001.456,268200
70929219024,802032.7671,476001.9291,213800
70929219032,802032.8044,475928.92299999995,346900
70929219040,802032.8439,475852.6666,378000
70929219058,802032.8844,475773.1598,306900
70929219066,802032.9217,475700.4038,238700
70929219074,802032.9552,475634.3984,246300
70929219082,802032.9888,475568.393,276000
70929219090,802033.0228,475502.3877,283800
70929219107,802041.9101,475435.3384,435400
70929219115,802033.2724,475300.133,290000
70929219123,802033.2857,475225.6565,267600
70929219131,802170.9221,475223.7498,295100
70929219149,802170.9073,475299.1853,303000
70929219157,802178.8546,475369.8794,258400
70929219165,802178.8149,475435.8799,239400
70929219173,802170.6591,475501.9148,300500
70929219181,802170.625,475567.92,278600
70929219199,802170.5909999999,475633.9253,353300
70929219206,802170.5575,475699.9307,234300
70929219214,802170.5205,475772.6868,341900
70929219222,802170.4797,475852.1935,285600
70929219230,802170.4404,475928.4499,305700
70929219248,802040.4427,475369.3674,518700
70929220013,801742.3268,475973.1137,229800
70929220021,801696.7358,475923.3159,237300
70929220039,801706.2642,475854.7801,245400
70929220047,801706.3647,475781.3793,345900
70929220055,801706.7117,475707.1185,277000
70929220063,801707.1042,475632.8103,250300
70929220071,801707.2521,475559.4644,268900
70929220089,801708.003,475487.9021,310900
70929220097,801707.8905,475416.6093,281700
70929220104,801708.6265,475344.14700000006,315000
70929220112,801708.7737,475277.9344,289000
70929220120,801708.1121,475216.7974,298300
70929220138,801845.4938,475217.6803,268200
70929220146,801846.2441,475276.3189,272700
70929220154,801846.1467,475343.0677,225900
70929220162,801845.4781,475415.3548,269400
70929220170,801845.6475,475486.6461,223800
70929220188,801844.958,475558.3359,267400
70929220196,801844.8788,475631.1818,274700
70929220203,801844.5493,475705.5179,310000
70929220211,801844.2659,475779.7016,277100
70929220229,801844.0837,475853.4543,276200
70929220237,801843.8154,475928.399,299300
70929220245,801842.7349,476002.3018,225800
70929221011,801453.9675,476222.1606,263700
70929221029,801353.7859,476232.5264,286000
70929221045,801373.9727,476005.8306,206400
70929221053,801373.947,475859.3653,283400
70929221061,801374.4514,475786.411,264400
70929221079,801374.2391,475712.1849,222000
70929221087,801374.7104,475638.0633,304800
70929221095,801374.6186,475564.7595,267000
70929221102,801374.8802,475493.4508,256800
70929221110,801375.9666,475422.2701,250000
70929221128,801374.8959,475349.3699,259700
70929221136,801374.8906,475281.7234,271500
70929221144,801375.7882,475218.7431,249900
70929221152,801510.7903,475217.6093,236700
70929221160,801510.0857,475280.4335,325100
70929221178,801510.3033,475347.1367,290600
70929221186,801511.6054,475420.0845,284100
70929221194,801510.7531,475492.0625,265500
70929221201,801510.7148,475563.2951,269600
70929221219,801511.0383,475636.8241,250200
70929221227,801510.8002,475710.7949,255300
70929221235,801511.2471,475784.8971,276800
70929221243,801511.1087,475857.7241,289000
70929221251,801516.2658,475929.9463,275600
70929221269,801532.8702,476002.9955,383800
70929221277,801527.4385,476072.7006,288300
70929221285,801498.0464,476146.3917,282300
70929221293,801373.9111,475931.974,395400
70929221300,801365.835,476157.2819,414100
70929221318,801366.5043,476084.1852,368300
70929222019,801200.0541,476051.4856,296500
70929222027,801109.7317,476052.1501,312100
70929222035,801015.3261,476052.3904,332200
70929222043,801035.5737,475956.7884,389600
70929222051,801036.026,475864.2443,399600
70929222069,801036.4012,475779.3882,400300
70929222077,801036.3694,475697.6959,399600
70929222085,801036.9659,475616.4875,555000
70929222093,801037.1081,475538.4338,419000
70929222100,801037.3705,475461.69,403200
70929222118,801037.5802,475384.9328,315200
70929222126,801037.8951,475307.9757,314900
70929222134,801038.5198,475229.9395,309400
70929222142,801177.8973,475228.5489,348200
70929222150,801177.8499,475306.785,336800
70929222168,801177.543,475383.6672,265300
70929222176,801177.3442,475460.3494,295000
70929222184,801177.0909,475537.1931,285500
70929222192,801176.9569,475615.7721,342500
70929222209,801176.3637,475696.8053,404600
70929222217,801176.4124,475778.2977,354600
70929222225,801176.0453,475863.7782,365500
70929222233,801175.6018,475956.12200000003,382200
70929223017,800736.6923,476113.5431,288800
70929223025,800707.5339,476029.4143,236000
70929223033,800681.7055,475956.2572,317200
70929223041,800629.7376,475917.4919,254500
70929223059,800560.4506,475895.7393,243800
70929223067,800492.2038,475869.2278,244100
70929223075,800437.4713,475827.349,249300
70929223083,800386.1726,475783.7861,244400
70929223091,800334.917,475740.0267,238600
70929223108,800274.3135,475701.0241,311600
70929223116,800183.9957,475654.7741,231000
70929223124,800082.1076,475559.9646,227500
70929223132,800173.4687,475554.4581,257400
70929223140,800247.5391,475564.5274,277400
70929223158,800322.5048,475573.7322,271400
70929223166,800398.804,475595.4027,266900
70929223174,800473.3182,475555.4399,389500
70929223182,800547.583,475555.3788,446000
70929223190,800494.2382,475654.9985,367000
70929223207,800523.8123,475734.8448,421600
70929223215,800628.3986,475771.98600000003,341000
70929223223,800718.0281,475740.3215,352700
70929223231,800717.9219,475649.2032,313700
70929223249,800706.0973,475580.0323,280400
70929223257,800706.3293,475509.914,262600
70929223265,800706.6759,475439.8933,306000
70929223273,800706.8374,475369.5496,302700
70929223281,800707.199,475299.1545,321500
70929223299,800708.1642,475229.0718,258100
70929223306,800837.2829,475232.0786,292600
70929223314,800837.6888,475310.4315,310500
70929223322,800837.4515,475387.1763,399300
70929223330,800837.4426,475463.5452,321700
70929223348,800837.3891,475540.6882,296800
70929223356,800837.5714,475618.9814,394400
70929223364,800837.3205,475699.2002,386600
70929223372,800837.1763,475780.1447,348600
70929223380,800837.2027,475864.9345,335200
70929223398,800837.0395,475957.6258,382500
70929223405,800870.6473,476053.3184,283000
70929223413,800800.4909999999,476085.9257,334400
70929224015,800020.6259999999,475380.7854,299500
70929224023,800020.7092,475261.2772,271100
70929224031,800097.3723,475260.2869,262200
70929224049,800172.3975,475259.3915,239000
70929224057,800247.7496,475258.6504,280500
70929224065,800323.0414,475258.0517,225000
70929224073,800398.5307,475257.1292,225800
70929224081,800474.0698,475256.5265,278500
70929224099,800548.892,475256.2526,245000
70929224106,800549.0333,475375.2142,266700
70929224114,800474.5578,475376.6722,352000
70929224122,800399.2181,475377.3043,244700
70929224130,800323.7273,475378.2525,304100
70929224148,800248.2359,475378.8851,270700
70929224156,800173.1602,475379.6516,273500
70929224164,800097.7629,475380.581,279400
70929301011,802368.3841,475061.8636,329300
70929301029,802368.2821,474984.9085,274000
70929301037,802368.6294,474911.8271,282000
70929301045,802368.5825,474838.8773,302600
70929301053,802368.8275,474770.45,284000
70929301061,802368.9446,474702.4257,293800
70929301079,802368.9063,474634.2808,340600
70929301087,802369.1732,474566.4335,345600
70929301095,802369.2698,474500.2308,303400
70929302019,802174.1278,474504.6691,345000
70929302027,802174.0902,474572.968,324000
70929302035,802173.6265,474640.2208,303300
70929302043,802174.7307,474707.2244,307800
70929302051,802180.3399,474777.5743,338000
70929302069,802173.0868,474849.9555,334800
70929302077,802172.8658,474920.4863,286700
70929302085,802164.5448,475029.3906,287700
70929302093,802029.9559,475067.0845,394200
70929302100,802029.5122,474990.2902,307300
70929302118,802037.9871,474913.9706,292900
70929302126,802038.0259,474836.4474,310000
70929302134,802047.443,474765.4802,348300
70929302142,802038.3002,474699.5871,282500
70929302150,802040.1689,474631.961,221400
70929302168,802036.8992,474567.2767,286200
70929302176,802038.7471,474504.38899999997,303500
70929303017,801742.8888,475040.0217,247300
70929303025,801673.6865,475039.9066,306200
70929303033,801708.9714,474939.2456,273800
70929303041,801709.3979,474863.2279,330600
70929303059,801709.5184,474792.0096,262900
70929303067,801709.4842,474727.6296,310600
70929303075,801709.9615,474663.1703,253900
70929303083,801710.062,474596.6573,270600
70929303091,801710.2197,474527.8558,301400
70929303108,801710.4562,474458.0297,260100
70929303116,801710.5859,474387.9997,293200
70929303124,801710.8984,474318.0511,265700
70929303132,801711.0883,474237.6313,411700
70929303140,801711.3259999999,474164.2367,265200
70929303158,801698.0581,474068.6183,320000
70929303166,801595.9602,474055.4403,340200
70929303174,801469.4386,474095.6416,291600
70929303182,801483.4754,474017.5325,388400
70929303190,801491.9512,473935.4184,345000
70929303207,801493.7107,473857.0872,233900
70929303223,801725.1188,473901.6682,297600
70929303231,801838.7018,473842.7657,285300
70929303249,801838.0318,473924.5903,276700
70929303257,801837.6385,474005.0271,302300
70929303265,801837.9762,474085.0373,250600
70929303273,801845.4982,474160.8536,259600
70929303281,801845.2885,474234.2115,242000
70929303299,801845.1240000001,474314.6969,266000
70929303306,801844.8434,474384.5919,271100
70929303314,801844.7341,474454.5188,289300
70929303322,801844.5244,474524.4188,300900
70929303330,801844.3868,474593.3703,277700
70929303348,801844.2982,474660.4607,277600
70929303356,801843.8688,474724.9995,265800
70929303364,801843.9056,474789.3091,314900
70929303372,801843.7893,474858.446,327700
70929303380,801843.4395,474929.6073,310000
70929303398,801843.4521,475035.1704,320900
70929304015,801374.2953,475068.3209,320800
70929304023,801374.3561,474991.8535,291900
70929304031,801374.4858,474911.1959,363100
70929304049,801374.6649,474831.5066,359100
70929304057,801374.8154,474751.5908,285900
70929304065,801374.9886,474671.2623,302300
70929304073,801375.2096,474591.1464,254300
70929304081,801375.3584,474512.8287,345700
70929304099,801375.7645,474435.1092,348500
70929304114,801513.3965,474432.9987,279400
70929304122,801512.9902,474511.5348,269900
70929304130,801512.8003,474590.0293,233300
70929304148,801512.5379,474670.2231,368700
70929304156,801512.3235,474750.4574,271200
70929304164,801512.1314,474830.3519,364000
70929304172,801511.9114,474910.0665,270600
70929304180,801511.7377,474990.8739,296400
70929304198,801511.0545,475067.1853,271700
